511,0,6.60588002204895,0,0
512,0,7.830276966094971,0,0
513,0,153.09067487716675,0,0
514,0,9.959408044815063,0,0
515,0,5.772802114486694,0,0
516,0,6.789676904678345,0,0
517,0,4.616502046585083,0,0
518,0,4.8311851024627686,0,0
519,0,15.199893951416016,0,0
520,0,28.51474094390869,0,0
521,0,7155.781640768051,0,0
522,0,20.61369276046753,0,0
523,0,20.32160472869873,0,0
524,0,15.368222951889038,0,0
525,0,6.014915227890015,0,0
526,0,14.407153129577637,0,0
527,0,14.209348917007446,0,0
528,0,5.115842819213867,0,0
529,0,8.50807499885559,0,0
530,0,5.936031103134155,0,0
531,0,11.880477905273438,0,0
532,0,5.882488012313843,0,0
533,0,7.223790645599365,0,0
534,0,5.916831016540527,0,0
535,0,5.371399879455566,0,0
536,0,15.21533727645874,0,0
537,0,5.865041255950928,0,0
538,0,5.677779912948608,0,0
539,0,5.3557209968566895,0,0
540,0,11.01767086982727,0,0
541,0,6.945780992507935,0,0
542,0,5.335102796554565,0,0
543,0,7.908932209014893,0,0
544,0,5.158803939819336,0,0
545,0,21.771059274673462,0,0
546,0,5.405188798904419,0,0
547,0,5.340908765792847,0,0
548,0,6.283987045288086,0,0
549,0,4.850306034088135,0,0
550,0,4.8014819622039795,0,0
551,0,5.953955173492432,0,0
552,0,4.464784145355225,0,0
553,0,5.015462875366211,0,0
554,0,4.575464248657227,0,0
555,0,14.90755295753479,0,0
556,0,1002.643013715744,0,0
557,0,24.121992111206055,0,0
558,0,15.657596111297607,3,3
559,0,5.92737603187561,0,0
560,0,4.921193838119507,0,0
561,0,54.87186789512634,0,0
562,0,4.903259038925171,0,0
563,0,719.2440822124481,0,0
564,0,23.156825065612793,0,0
565,0,6.8333899974823,0,0
566,0,6.986503839492798,0,0
567,0,5.888395071029663,0,0
568,0,6.055968761444092,0,0
569,0,5.166149139404297,0,0
570,0,6.066494941711426,0,0
571,0,13.939650774002075,0,0
572,0,14.277353048324585,0,0
573,0,13.644597053527832,0,0
574,0,5.492109060287476,0,0
575,0,26.070600986480713,0,0
576,0,71.47980880737305,0,0
577,0,6.400161027908325,0,0
578,0,14.042785167694092,0,0
579,0,5.61843729019165,0,0
580,0,7.67549204826355,0,0
581,0,5.617666959762573,0,0
582,0,18.4862699508667,0,0
583,0,38.07560086250305,0,0
584,0,10.993921995162964,0,0
585,0,7.305878639221191,0,0
586,0,6.439763784408569,0,0
587,0,6.810894727706909,0,0
588,0,5.962626218795776,0,0
589,0,5.126127004623413,0,0
590,0,5.6912760734558105,0,0
591,0,15.428563356399536,0,0
592,0,24.56710410118103,0,0
593,0,6.322128057479858,0,0
594,0,1383.957018852234,0,0
595,0,16.174297094345093,0,0
596,0,179.75688195228577,0,0
597,0,17.286459922790527,0,0
598,0,11.085303783416748,0,0
599,0,6.848746061325073,0,0
600,0,7.112803936004639,0,0
511,0,5.346904993057251,0,0
512,0,4.479906797409058,0,0
513,0,4.352578163146973,0,0
514,0,16.26719617843628,0,0
515,0,4.960557222366333,0,0
516,0,6.8178651332855225,0,0
517,0,5.7406229972839355,0,0
518,0,5.726240158081055,0,0
519,0,23.019349098205566,0,0
520,0,4.990965843200684,0,0
